chrom,start,end,label,length
chr14,100795864,100800629,NO,4766
chr14,100751226,100757063,NO,5838
chr14,71648511,71674663,NO,26153
chr14,65424545,65436008,NO,11464
chr14,65407991,65411650,NO,3660
chr14,87517807,87532705,NO,14899
chr14,105946204,105949726,NO,3523
chr14,64318813,64337843,NO,19031
chr14,65069522,65116798,NO,47277
chr14,82146067,82149855,NO,3789
chr14,76887200,76901965,NO,14766
chr14,88817178,88820712,NO,3535
chr14,59371058,59388072,NO,17015
chr14,99814835,99818317,NO,3483
chr14,21149292,21153092,NO,3801
chr14,93896115,93898873,NO,2759
chr14,81082170,81088799,NO,6630
chr14,73806347,73812339,NO,5993
chr14,72945370,72948406,NO,3037
chr14,23788572,23792303,NO,3732
chr14,50099827,50102356,NO,2530
chr14,103095256,103097744,NO,2489
chr14,59277990,59299841,NO,21852
chr14,89263770,89266317,NO,2548
chr14,99932849,99936705,NO,3857
chr14,58762867,58766907,NO,4041
chr14,37904821,37908258,NO,3438
chr14,77808376,77811464,NO,3089
chr14,89848759,89861972,NO,13214
chr14,100211673,100216879,NO,5207
chr14,104889467,104904578,NO,15112
chr14,96242557,96253135,NO,10579
chr14,78772966,78796969,NO,24004
chr14,59994968,60002156,NO,7189
chr14,88142412,88163736,NO,21325
chr14,96341615,96357969,NO,16355
chr14,73109020,73111974,NO,2955
chr14,62215716,62219321,NO,3606
chr14,94214150,94229769,NO,15620
chr14,90082510,90088784,NO,6275
chr14,55527836,55530936,NO,3101
chr14,34823640,34826415,NO,2776
chr14,50997315,51013306,NO,15992
chr14,93921313,93926026,NO,4714
chr14,103314590,103317619,NO,3030
chr14,24503192,24512868,NO,9677
chr14,74923121,74927609,NO,4489
chr14,102239936,102259325,NO,19390
chr14,105458677,105466746,NO,8070
chr14,65877738,65881567,NO,3830
chr14,77775159,77785049,NO,9891
chr14,94358943,94364257,NO,5315
chr14,79744227,79748704,NO,4478
chr14,105776766,105780912,NO,4147
chr14,43186720,43189719,NO,3000
chr14,62162066,62164455,NO,2390
chr14,103010036,103012825,NO,2790
chr14,35810032,35812251,NO,2220
chr14,66255135,66258408,NO,3274
chr14,95923344,95931313,NO,7970
chr14,24455551,24460055,NO,4505
chr14,91523738,91527144,NO,3407
chr14,65689210,65693105,NO,3896
chr14,75382444,75385598,NO,3155
chr14,20799045,20802228,NO,3184
chr14,90807580,90813822,NO,6243
chr14,71787110,71789106,NO,1997
chr14,102782313,102784779,NO,2467
chr14,101307749,101311524,NO,3776
chr14,94606059,94612743,NO,6685
chr14,100394471,100398273,NO,3803
chr14,65345596,65348227,NO,2632
chr14,21067975,21073698,NO,5724
chr14,91065321,91068579,NO,3259
chr14,51964257,51976001,NO,11745
chr14,105963511,105966823,NO,3313
chr14,100147150,100151406,NO,4257
chr14,58797129,58799907,NO,2779
chr14,102927188,102929529,NO,2342
chr14,96726546,96735371,NO,8826
chr14,100070747,100072879,NO,2133
chr14,105433656,105440048,NO,6393
chr14,38127216,38143725,NO,16510
chr14,64663065,64677904,NO,14840
chr14,73066366,73082370,NO,16005
chr14,21658642,21661043,NO,2402
chr14,62342227,62345057,NO,2831
chr14,100814079,100816526,NO,2448
chr14,75071956,75077602,NO,5647
chr14,78064408,78074936,NO,10529
chr14,103696833,103699982,NO,3150
chr14,65146402,65161536,NO,15135
chr14,104602072,104605916,NO,3845
chr14,77669548,77675245,NO,5698
chr14,86761160,86764034,NO,2875
chr14,59104164,59107706,NO,3543
chr14,75363805,75366473,NO,2669
chr14,21768379,21788760,NO,20382
chr14,97286969,97294242,NO,7274
chr14,59653999,59657824,NO,3826
chr14,105212191,105216586,NO,4396
chr14,29743280,29746570,NO,3291
chr14,74178985,74181761,NO,2777
chr14,95682956,95694761,NO,11806
chr14,91667803,91670068,NO,2266
chr14,100027170,100038116,NO,10947
chr14,100679840,100682116,NO,2277
chr14,24599459,24602693,NO,3235
chr14,39492420,39496547,NO,4128
chr14,73012570,73031618,NO,19049
chr14,93402996,93412877,NO,9882
chr14,103575830,103590349,NO,14520
chr14,51993088,51997237,NO,4150
chr14,23954523,23957663,NO,3141
chr14,69519836,69524302,NO,4467
chr14,97382377,97394172,NO,11796
chr14,75866078,75878311,NO,12234
chr14,105281487,105283481,NO,1995
chr14,76549340,76555790,NO,6451
chr14,84073328,84082304,NO,8977
chr14,70076984,70080529,NO,3546
chr14,69617721,69620653,NO,2933
chr14,77704154,77708471,NO,4318
chr14,39463026,39465338,NO,2313
chr14,20295826,20298690,NO,2865
chr14,89894033,89897477,NO,3445
chr14,78908478,78910910,NO,2433
chr14,66699118,66702150,NO,3033
chr14,75743005,75745766,NO,2762
chr14,30364513,30367364,NO,2852
chr14,60048484,60051063,NO,2580
chr14,50412813,50418591,NO,5779
chr14,35837864,35840239,NO,2376
chr14,59572835,59575657,NO,2823
chr14,102183308,102199076,NO,15769
chr14,60385399,60387599,NO,2201
chr14,53016701,53019398,NO,2698
chr14,95402150,95404799,NO,2650
chr14,87988265,87993827,NO,5563
chr14,81741235,81743709,NO,2475
chr14,50329462,50335918,NO,6457
chr14,24475348,24477053,NO,1706
chr14,102029155,102034268,NO,5114
chr14,69753185,69755757,NO,2573
chr14,57474335,57477792,NO,3458
chr14,101658184,101662003,NO,3820
chr14,87229897,87233809,NO,3913
chr14,90949275,90954330,NO,5056
chr14,91714973,91717811,NO,2839
chr14,79790401,79796817,NO,6417
chr14,77647013,77650525,NO,3513
chr14,98691803,98695328,NO,3526
chr14,82694016,82696312,NO,2297
chr14,65278068,65280286,NO,2219
chr14,19745612,19747679,NO,2068
chr14,100183732,100185702,NO,1971
chr14,87253160,87255409,NO,2250
chr14,60173660,60177035,NO,3376
chr14,70177929,70182059,NO,4131
chr14,105992796,105995423,NO,2628
chr14,83956809,83959213,NO,2405
chr14,102728623,102730402,NO,1780
chr14,101538119,101541019,NO,2901
chr14,60980428,60982066,NO,1639
chr14,51784975,51787245,NO,2271
chr14,69339507,69352281,NO,12775
chr14,51832158,51835141,NO,2984
chr14,96466982,96469304,NO,2323
chr14,76096932,76103596,NO,6665
chr14,76291901,76294814,NO,2914
chr14,34464615,34467269,NO,2655
chr14,38460560,38463313,NO,2754
chr14,106211624,106215838,NO,4215
chr14,79666199,79668350,NO,2152
chr14,79647801,79650014,NO,2214
chr14,95980161,95983626,NO,3466
chr14,90167201,90169204,NO,2004
chr14,91161454,91165739,NO,4286
chr14,51675867,51679006,NO,3140
chr14,60797344,60799025,NO,1682
chr14,58330914,58333061,NO,2148
chr14,69282571,69283825,NO,1255
chr14,91764700,91767319,NO,2620
chr14,99098705,99101385,NO,2681
chr14,106239237,106243529,NO,4293
chr14,81635989,81637690,NO,1702
chr14,106444621,106447515,NO,2895
chr14,100595982,100602749,NO,6768
chr14,54931223,54933611,NO,2389
chr14,29893806,29896197,NO,2392
chr14,65721501,65723869,NO,2369
chr14,37129901,37132269,NO,2369
chr14,29571216,29573959,NO,2744
chr14,62836109,62838266,NO,2158
chr14,68486897,68488774,NO,1878
chr14,93153176,93155770,NO,2595
chr14,57578370,57579071,NO,702
chr14,95567692,95570041,NO,2350
chr14,93101029,93104569,NO,3541
chr14,74099928,74101727,NO,1800
chr14,100615792,100618433,NO,2642
chr14,73738377,73739978,NO,1602
chr14,39185565,39190108,NO,4544
chr14,88102515,88107967,NO,5453
chr14,34319806,34322042,NO,2237
chr14,42691030,42693900,NO,2871
chr14,98091165,98093590,NO,2426
chr14,81975268,81977222,NO,1955
chr14,35466138,35467880,NO,1743
chr14,69260113,69262878,NO,2766
chr14,104285180,104287796,NO,2617
chr14,61847478,61849861,NO,2384
chr14,79926832,79939863,NO,13032
chr14,87798535,87800651,NO,2117
chr14,82887655,82890242,NO,2588
chr14,77466260,77468003,NO,1744
chr14,87465612,87467980,NO,2369
chr14,74723575,74725565,NO,1991
chr14,100658524,100660471,NO,1948
chr14,101640251,101643864,NO,3614
chr14,100268566,100271141,NO,2576
chr14,44166859,44168055,NO,1197
chr14,70158768,70161674,NO,2907
chr14,105515811,105517922,NO,2112
chr14,87597292,87599957,NO,2666
chr14,56661764,56663592,NO,1829
chr14,91861496,91864763,NO,3268
chr14,104976004,104978063,NO,2060
chr14,22010779,22012596,NO,1818
chr14,87837068,87839707,NO,2640
chr14,76583316,76585457,NO,2142
chr14,102050009,102051613,NO,1605
chr14,77342383,77344738,NO,2356
chr14,50918372,50920659,NO,2288
chr14,100811887,100813638,NO,1752
chr14,78147253,78149173,NO,1921
chr14,77953601,77955984,NO,2384
chr14,96643971,96646166,NO,2196
chr14,100778784,100780813,NO,2030
chr14,93182968,93184658,NO,1691
chr14,99366556,99368690,NO,2135
chr14,75776535,75778172,NO,1638
chr14,92011937,92013615,NO,1679
chr14,77252675,77254232,NO,1558
chr14,102093857,102095632,NO,1776
chr14,65619255,65620468,NO,1214
chr14,75760285,75761784,NO,1500
chr14,58221042,58223269,NO,2228
chr14,102908456,102910051,NO,1596
chr14,72966294,72968242,NO,1949
chr14,96063588,96065136,NO,1549
chr14,63158203,63160039,NO,1837
chr14,31159775,31160805,NO,1031
chr14,45457345,45458986,NO,1642
chr14,79976186,79978077,NO,1892
chr14,84703586,84705254,NO,1669
chr14,74940588,74942053,NO,1466
chr14,55030745,55032696,NO,1952
chr14,92777817,92783504,NO,5688
chr14,36976967,36978428,NO,1462
chr14,56799596,56801628,NO,2033
chr14,105011138,105013147,NO,2010
chr14,83617413,83619318,NO,1906
chr14,91789812,91791690,NO,1879
chr14,87699715,87704444,NO,4730
chr14,62766828,62768819,NO,1992
chr14,54912246,54914109,NO,1864
chr14,94785951,94787616,NO,1666
chr14,19828387,19829577,NO,1191
chr14,100805840,100807389,NO,1550
chr14,96380999,96382753,NO,1755
chr14,19636639,19642213,NO,5575
chr14,59679341,59681194,NO,1854
chr14,59827284,59829350,NO,2067
chr14,80199991,80201664,NO,1674
chr14,73927905,73929646,NO,1742
chr14,24365263,24367157,NO,1895
chr14,30624957,30627070,NO,2114
chr14,78379488,78381035,NO,1548
chr14,96039574,96040962,NO,1389
chr14,98107383,98109260,NO,1878
chr14,87906303,87908275,NO,1973
chr14,85999239,86001243,NO,2005
chr14,49687338,49688569,NO,1232
chr14,37872416,37874946,NO,2531
chr14,71288150,71289637,NO,1488
chr14,66315525,66318121,NO,2597
chr14,70057498,70058840,NO,1343
chr14,80350881,80352393,NO,1513
chr14,85393017,85394898,NO,1882
chr14,42488058,42489706,NO,1649
chr14,105936509,105938606,NO,2098
chr14,60419126,60433040,NO,13915
chr14,102293476,102294922,NO,1447
chr14,105880850,105882191,NO,1342
chr14,35750027,35751598,NO,1572
chr14,103556945,103558452,NO,1508
chr14,62365216,62367054,NO,1839
chr14,105961365,105963206,NO,1842
chr14,103046047,103047458,NO,1412
chr14,21541409,21543651,NO,2243
chr14,100544797,100546485,NO,1689
chr14,85267855,85269768,NO,1914
chr14,73357471,73359077,NO,1607
chr14,93037922,93040099,NO,2178
chr14,91344848,91346526,NO,1679
chr14,36131550,36132902,NO,1353
chr14,81597868,81599840,NO,1973
chr14,77065332,77067036,NO,1705
chr14,77689870,77691309,NO,1440
chr14,36025125,36026863,NO,1739
chr14,87565251,87567033,NO,1783
chr14,58637177,58638709,NO,1533
chr14,32039065,32040766,NO,1702
chr14,77750398,77752333,NO,1936
chr14,73291765,73293448,NO,1684
chr14,72169568,72171045,NO,1478
chr14,52181402,52183444,NO,2043
chr14,73166856,73168813,NO,1958
chr14,102637521,102638394,NO,874
chr14,28672687,28673893,NO,1207
chr14,51495005,51496698,NO,1694
chr14,80001360,80002988,NO,1629
chr14,65129371,65130578,NO,1208
chr14,103488021,103489439,NO,1419
chr14,101731845,101732685,NO,841
chr14,104622754,104624422,NO,1669
chr14,102945485,102946679,NO,1195
chr14,68035721,68037324,NO,1604
chr14,82429276,82430939,NO,1664
chr14,63140409,63141719,NO,1311
chr14,101288911,101290500,NO,1590
chr14,61895518,61896909,NO,1392
chr14,97471659,97473213,NO,1555
chr14,96146099,96147321,NO,1223
chr14,77443931,77445393,NO,1463
chr14,105029386,105030708,NO,1323
chr14,51473153,51474784,NO,1632
chr14,75942784,75944079,NO,1296
chr14,79032006,79033345,NO,1340
chr14,102743962,102745234,NO,1273
chr14,89678655,89680188,NO,1534
chr14,83159250,83159577,NO,328
chr14,61611553,61613380,NO,1828
chr14,34484036,34485473,NO,1438
chr14,97090536,97091926,NO,1391
chr14,62395883,62397681,NO,1799
chr14,56430717,56432351,NO,1635
chr14,104807831,104808526,NO,696
chr14,34305319,34306538,NO,1220
chr14,97115401,97116928,NO,1528
chr14,104689693,104691071,NO,1379
chr14,89814775,89815990,NO,1216
chr14,61756854,61758157,NO,1304
chr14,102348589,102350014,NO,1426
chr14,105399254,105400699,NO,1446
chr14,39439860,39441429,NO,1570
chr14,36094936,36095977,NO,1042
chr14,64775265,64776220,NO,956
chr14,29344815,29346258,NO,1444
chr14,23378301,23379347,NO,1047
chr14,37151863,37153320,NO,1458
chr14,58706461,58707439,NO,979
chr14,103954460,103955761,NO,1302
chr14,66441404,66442884,NO,1481
chr14,26870272,26871619,NO,1348
chr14,64362421,64363272,NO,852
chr14,38089493,38090523,NO,1031
chr14,67885073,67886367,NO,1295
chr14,80048922,80049829,NO,908
chr14,101991586,101992949,NO,1364
chr14,96294434,96295514,NO,1081
chr14,55405434,55406605,NO,1172
chr14,50588029,50589630,NO,1602
chr14,104927951,104929024,NO,1074
chr14,75007701,75008863,NO,1163
chr14,96206954,96208217,NO,1264
chr14,34528946,34529805,NO,860
chr14,63033311,63034395,NO,1085
chr14,78498814,78500138,NO,1325
chr14,52014024,52015429,NO,1406
chr14,103192717,103193663,NO,947
chr14,106096507,106097262,NO,756
chr14,71720162,71721071,NO,910
chr14,66714861,66716258,NO,1398
chr14,95493166,95494170,NO,1005
chr14,100239602,100240622,NO,1021
chr14,60864351,60864949,NO,599
chr14,107131910,107132701,NO,792
chr14,61660112,61660821,NO,710
chr14,64268171,64268877,NO,707
chr14,89057902,89059070,NO,1169
chr14,44922689,44923538,NO,850
chr14,102143972,102144389,NO,418
chr14,29821237,29822388,NO,1152
chr14,33819791,33820623,NO,833
chr14,69869793,69870537,NO,745
chr14,91612505,91613394,NO,890
chr14,93697334,93698067,NO,734
chr14,56524230,56524982,NO,753
chr14,19969164,19969671,NO,508
chr14,62523150,62523921,NO,772
chr14,21191164,21191780,NO,617
chr14,97492284,97492944,NO,661
chr14,97059089,97059560,NO,472
chr14,19938208,19938750,NO,543
chr14,19605819,19606234,NO,416
chr14,43171419,43171973,NO,555
chr14,107285641,107286305,NO,665
chr14,63679123,63679643,NO,521
chr14,25901056,25901512,NO,457
chr14,55765268,55765604,NO,337
chr15,32933110,32953399,NO,20290
chr15,57590418,57620536,NO,30119
chr15,46557917,46574569,NO,16653
chr15,79460689,79487014,NO,26326
chr15,39843726,39853130,NO,9405
chr15,69347922,69369182,NO,21261
chr15,70534702,70558008,NO,23307
chr15,38891328,38922477,NO,31150
chr15,40614932,40649069,NO,34138
chr15,74857545,74882742,NO,25198
chr15,63339605,63355124,NO,15520
chr15,45473236,45493638,NO,20403
chr15,51313527,51319521,NO,5995
chr15,74211931,74221536,NO,9606
chr15,32905064,32909786,NO,4723
chr15,43800415,43811894,NO,11480
chr15,30915624,30920396,NO,4773
chr15,74943219,74951110,NO,7892
chr15,41197875,41235185,NO,37311
chr15,31367672,31376279,NO,8608
chr15,89891172,89944581,NO,53410
chr15,45103255,45123880,NO,20626
chr15,77891646,77902398,NO,10753
chr15,66370110,66394753,NO,24644
chr15,69108856,69114632,NO,5777
chr15,68626531,68665614,NO,39084
chr15,46633560,46639437,NO,5878
chr15,101467046,101487179,NO,20134
chr15,72517665,72525305,NO,7641
chr15,78343256,78370662,NO,27407
chr15,86421993,86458394,NO,36402
chr15,66584249,66592275,NO,8027
chr15,57423232,57429029,NO,5798
chr15,99232649,99262687,NO,30039
chr15,65139428,65151794,NO,12367
chr15,70071979,70078596,NO,6618
chr15,93442457,93447612,NO,5156
chr15,43981282,43987166,NO,5885
chr15,92547294,92563981,NO,16688
chr15,101547115,101571296,NO,24182
chr15,81178822,81200599,NO,21778
chr15,74267310,74278829,NO,11520
chr15,30479206,30492255,NO,13050
chr15,32630840,32643866,NO,13027
chr15,78776251,78788964,NO,12714
chr15,47475245,47492482,NO,17238
chr15,99556348,99562288,NO,5941
chr15,79353830,79375404,NO,21575
chr15,86320457,86344491,NO,24035
chr15,76601703,76607637,NO,5935
chr15,45361613,45373952,NO,12340
chr15,30204871,30213666,NO,8796
chr15,43883947,43887334,NO,3388
chr15,86535691,86548619,NO,12929
chr15,26973370,26977407,NO,4038
chr15,67415823,67427494,NO,11672
chr15,66503949,66525660,NO,21712
chr15,85676642,85686392,NO,9751
chr15,60939445,60946676,NO,7232
chr15,81113580,81130384,NO,16805
chr15,102017830,102043183,NO,25354
chr15,89112786,89124706,NO,11921
chr15,92004073,92013839,NO,9767
chr15,93422909,93429213,NO,6305
chr15,70477178,70495014,NO,17837
chr15,85455027,85465542,NO,10516
chr15,100025078,100030555,NO,5478
chr15,22967299,22986034,NO,18736
chr15,60650311,60669804,NO,19494
chr15,85430477,85434349,NO,3873
chr15,41849651,41855344,NO,5694
chr15,75744209,75748952,NO,4744
chr15,22922595,22929060,NO,6466
chr15,68515347,68522963,NO,7617
chr15,99317958,99331161,NO,13204
chr15,74900364,74909493,NO,9130
chr15,37390499,37394832,NO,4334
chr15,74602844,74613628,NO,10785
chr15,68851539,68877853,NO,26315
chr15,70386976,70404852,NO,17877
chr15,30507934,30515834,NO,7901
chr15,77316274,77324455,NO,8182
chr15,68568777,68572900,NO,4124
chr15,29117774,29134793,NO,17020
chr15,99974083,99996152,NO,22070
chr15,68974292,68993833,NO,19542
chr15,32607359,32615158,NO,7800
chr15,74448602,74473730,NO,25129
chr15,99803501,99817132,NO,13632
chr15,93603975,93607370,NO,3396
chr15,90604345,90607810,NO,3466
chr15,82041815,82047326,NO,5512
chr15,40049217,40079066,NO,29850
chr15,39336722,39347732,NO,11011
chr15,64744686,64757720,NO,13035
chr15,68595014,68599741,NO,4728
chr15,73325873,73329347,NO,3475
chr15,62358157,62376421,NO,18265
chr15,50026308,50035616,NO,9309
chr15,46935217,46940249,NO,5033
chr15,65625501,65632919,NO,7419
chr15,83308152,83316806,NO,8655
chr15,101652240,101669369,NO,17130
chr15,62400700,62403972,NO,3273
chr15,59039859,59055829,NO,15971
chr15,46514413,46527322,NO,12910
chr15,65659858,65678643,NO,18786
chr15,100337972,100347863,NO,9892
chr15,91359549,91364860,NO,5312
chr15,78608210,78615413,NO,7204
chr15,79589819,79602069,NO,12251
chr15,102285284,102288787,NO,3504
chr15,80188016,80191472,NO,3457
chr15,39520367,39524288,NO,3922
chr15,68927066,68936207,NO,9142
chr15,99189865,99194509,NO,4645
chr15,25199439,25202861,NO,3423
chr15,73342728,73346400,NO,3673
chr15,32030396,32034315,NO,3920
chr15,70282691,70294234,NO,11544
chr15,63380093,63384093,NO,4001
chr15,57844917,57848963,NO,4047
chr15,63754725,63768563,NO,13839
chr15,60700589,60711145,NO,10557
chr15,89657866,89671206,NO,13341
chr15,100046884,100053527,NO,6644
chr15,73282208,73294518,NO,12311
chr15,33931020,33934948,NO,3929
chr15,39681595,39687560,NO,5966
chr15,40360321,40368373,NO,8053
chr15,99394235,99397344,NO,3110
chr15,65811937,65826179,NO,14243
chr15,65166156,65198507,NO,32352
chr15,82336957,82340630,NO,3674
chr15,33313685,33324731,NO,11047
chr15,53967375,53976695,NO,9321
chr15,99845006,99848680,NO,3675
chr15,39637027,39657059,NO,20033
chr15,64231246,64236085,NO,4840
chr15,48008342,48014748,NO,6407
chr15,86985270,86990974,NO,5705
chr15,74241885,74245254,NO,3370
chr15,63890998,63894838,NO,3841
chr15,68259571,68273780,NO,14210
chr15,33486217,33504583,NO,18367
chr15,102152774,102157519,NO,4746
chr15,57209852,57213394,NO,3543
chr15,31251921,31256587,NO,4667
chr15,78101029,78118025,NO,16997
chr15,40211463,40215532,NO,4070
chr15,86283883,86287971,NO,4089
chr15,86014707,86018865,NO,4159
chr15,78279054,78297686,NO,18633
chr15,91472714,91476554,NO,3841
chr15,100298438,100300973,NO,2536
chr15,70014354,70017571,NO,3218
chr15,76193602,76197289,NO,3688
chr15,77196089,77198862,NO,2774
chr15,39430961,39442780,NO,11820
chr15,42441837,42452375,NO,10539
chr15,63660443,63666939,NO,6497
chr15,42174244,42188145,NO,13902
chr15,70443495,70459473,NO,15979
chr15,63241590,63244773,NO,3184
chr15,83207724,83223065,NO,15342
chr15,52027964,52031040,NO,3077
chr15,42384275,42388569,NO,4295
chr15,74092516,74111815,NO,19300
chr15,86124923,86128187,NO,3265
chr15,71480084,71496819,NO,16736
chr15,62936198,62939441,NO,3244
chr15,52858992,52862030,NO,3039
chr15,90733398,90737121,NO,3724
chr15,92395487,92408693,NO,13207
chr15,89871907,89875873,NO,3967
chr15,41912582,41914967,NO,2386
chr15,56533471,56536897,NO,3427
chr15,64538638,64541044,NO,2407
chr15,42233114,42237515,NO,4402
chr15,86630739,86634024,NO,3286
chr15,64206695,64210906,NO,4212
chr15,20561534,20565658,NO,4125
chr15,41035331,41040235,NO,4905
chr15,63487043,63491758,NO,4716
chr15,50472344,50475594,NO,3251
chr15,91248163,91255602,NO,7440
chr15,67316045,67324445,NO,8401
chr15,101417941,101420691,NO,2751
chr15,33876917,33883508,NO,6592
chr15,68910664,68914494,NO,3831
chr15,23031841,23035457,NO,3617
chr15,78411364,78422761,NO,11398
chr15,85522924,85526064,NO,3141
chr15,70815470,70820277,NO,4808
chr15,78500969,78516653,NO,15685
chr15,68345682,68348648,NO,2967
chr15,90993529,90996103,NO,2575
chr15,92599752,92606121,NO,6370
chr15,71053565,71060672,NO,7108
chr15,90700997,90719045,NO,18049
chr15,96364761,96370227,NO,5467
chr15,85945676,85949087,NO,3412
chr15,61518949,61532790,NO,13842
chr15,39578592,39581002,NO,2411
chr15,91444935,91447716,NO,2782
chr15,56859700,56862646,NO,2947
chr15,56331495,56334833,NO,3339
chr15,46087365,46098112,NO,10748
chr15,93160019,93182317,NO,22299
chr15,101440537,101444340,NO,3804
chr15,44067027,44070476,NO,3450
chr15,41623585,41627076,NO,3492
chr15,81281091,81284960,NO,3870
chr15,66082583,66084627,NO,2045
chr15,39737261,39748045,NO,10785
chr15,68131264,68133571,NO,2308
chr15,49149169,49152159,NO,2991
chr15,68950749,68959918,NO,9170
chr15,101873192,101875444,NO,2253
chr15,43424837,43428304,NO,3468
chr15,73200815,73206285,NO,5471
chr15,47959971,47967841,NO,7871
chr15,26942086,26948695,NO,6610
chr15,70706853,70710159,NO,3307
chr15,91954996,91957750,NO,2755
chr15,66992635,66996614,NO,3980
chr15,86757121,86759771,NO,2651
chr15,72894621,72897544,NO,2924
chr15,91735071,91742362,NO,7292
chr15,26635843,26641715,NO,5873
chr15,55351729,55354893,NO,3165
chr15,94008382,94013983,NO,5602
chr15,99438254,99441352,NO,3099
chr15,65587531,65597875,NO,10345
chr15,78632109,78646282,NO,14174
chr15,63696963,63701548,NO,4586
chr15,92976239,92983343,NO,7105
chr15,69972011,69979676,NO,7666
chr15,29156385,29159554,NO,3170
chr15,81336094,81339248,NO,3155
chr15,89985655,89989359,NO,3705
chr15,34247017,34249715,NO,2699
chr15,22385300,22388182,NO,2883
chr15,39543705,39553812,NO,10108
chr15,51912791,51916015,NO,3225
chr15,27503129,27507022,NO,3894
chr15,34179375,34182167,NO,2793
chr15,79640130,79642866,NO,2737
chr15,47589635,47594475,NO,4841
chr15,28287799,28290662,NO,2864
chr15,39711594,39713106,NO,1513
chr15,62824495,62829036,NO,4542
chr15,61889836,61892419,NO,2584
chr15,79334095,79338747,NO,4653
chr15,98631450,98633487,NO,2038
chr15,72427594,72430094,NO,2501
chr15,83418108,83420182,NO,2075
chr15,39912881,39915719,NO,2839
chr15,63726235,63730391,NO,4157
chr15,80410610,80414911,NO,4302
chr15,63639521,63643146,NO,3626
chr15,93822748,93825043,NO,2296
chr15,35090891,35097074,NO,6184
chr15,76805261,76808029,NO,2769
chr15,64498688,64501055,NO,2368
chr15,31114631,31118090,NO,3460
chr15,102196770,102201267,NO,4498
chr15,45448784,45460502,NO,11719
chr15,90943274,90946495,NO,3222
chr15,61930728,61934405,NO,3678
chr15,44485375,44488469,NO,3095
chr15,69955897,69958967,NO,3071
chr15,72445591,72448903,NO,3313
chr15,64443230,64445947,NO,2718
chr15,73688750,73690863,NO,2114
chr15,91180509,91182818,NO,2310
chr15,77702535,77704870,NO,2336
chr15,80907246,80909777,NO,2532
chr15,69939005,69942393,NO,3389
chr15,65933428,65935801,NO,2374
chr15,91413776,91416067,NO,2292
chr15,73487285,73489539,NO,2255
chr15,67752816,67761877,NO,9062
chr15,79051802,79062052,NO,10251
chr15,60903826,60906684,NO,2859
chr15,59662696,59666028,NO,3333
chr15,27832320,27835541,NO,3222
chr15,40727820,40733067,NO,5248
chr15,69828646,69831842,NO,3197
chr15,70163624,70175160,NO,11537
chr15,52087928,52090761,NO,2834
chr15,64514898,64517332,NO,2435
chr15,45570504,45572461,NO,1958
chr15,69387316,69389983,NO,2668
chr15,72563800,72565935,NO,2136
chr15,48098355,48114512,NO,16158
chr15,91692626,91695231,NO,2606
chr15,45677755,45680329,NO,2575
chr15,73119886,73130075,NO,10190
chr15,76632059,76634617,NO,2559
chr15,69188875,69202780,NO,13906
chr15,51938033,51940249,NO,2217
chr15,77286548,77289679,NO,3132
chr15,44223896,44226231,NO,2336
chr15,73164971,73167380,NO,2410
chr15,57178632,57180791,NO,2160
chr15,53909624,53912771,NO,3148
chr15,51979993,51982967,NO,2975
chr15,74391811,74393267,NO,1457
chr15,28529390,28531426,NO,2037
chr15,39793271,39804440,NO,11170
chr15,72928629,72930108,NO,1480
chr15,22781350,22784731,NO,3382
chr15,69885774,69888604,NO,2831
chr15,32161831,32164096,NO,2266
chr15,72607339,72609957,NO,2619
chr15,87307920,87318417,NO,10498
chr15,41247814,41251430,NO,3617
chr15,86579537,86582415,NO,2879
chr15,47863836,47870363,NO,6528
chr15,52154318,52167816,NO,13499
chr15,101997368,101999759,NO,2392
chr15,27594808,27609538,NO,14731
chr15,101326517,101328838,NO,2322
chr15,51343200,51347740,NO,4541
chr15,68551031,68553306,NO,2276
chr15,81384163,81385934,NO,1772
chr15,41267725,41270194,NO,2470
chr15,40551920,40558541,NO,6622
chr15,58623267,58625777,NO,2511
chr15,45997290,45999005,NO,1716
chr15,74427847,74429856,NO,2010
chr15,45020252,45022240,NO,1989
chr15,86368301,86373174,NO,4874
chr15,40160263,40162777,NO,2515
chr15,45423037,45427111,NO,4075
chr15,69687855,69691927,NO,4073
chr15,30259895,30261845,NO,1951
chr15,83797869,83800158,NO,2290
chr15,42782471,42783986,NO,1516
chr15,59586721,59589082,NO,2362
chr15,49133777,49135724,NO,1948
chr15,39984034,39986264,NO,2231
chr15,77638091,77640709,NO,2619
chr15,26327376,26328861,NO,1486
chr15,47777407,47779682,NO,2276
chr15,22413899,22416543,NO,2645
chr15,47640718,47642546,NO,1829
chr15,69754235,69756131,NO,1897
chr15,87069712,87071464,NO,1753
chr15,73181260,73183805,NO,2546
chr15,27740495,27742605,NO,2111
chr15,71901137,71903455,NO,2319
chr15,34725082,34727835,NO,2754
chr15,83477579,83480032,NO,2454
chr15,90783805,90785411,NO,1607
chr15,34206627,34208832,NO,2206
chr15,70039966,70042094,NO,2129
chr15,69086297,69088607,NO,2311
chr15,63611749,63615351,NO,3603
chr15,82151578,82153641,NO,2064
chr15,94613238,94619425,NO,6188
chr15,62864939,62867989,NO,3051
chr15,101702128,101704319,NO,2192
chr15,41790289,41792298,NO,2010
chr15,27339481,27342073,NO,2593
chr15,75147955,75150804,NO,2850
