chrom,start,end,label,length
chr1,173162992,173163579,NO,588
chr1,95375174,95375761,NO,588
chr1,61737205,61737790,NO,586
chr1,179109799,179110383,NO,585
chr1,97235950,97236532,NO,583
chr1,54785979,54786561,NO,583
chr1,166951323,166951903,NO,581
chr1,34542635,34543214,NO,580
chr1,94804140,94804719,NO,580
chr1,71933105,71933684,NO,580
chr1,94925911,94926490,NO,580
chr1,110155652,110156230,NO,579
chr1,52857126,52857704,NO,579
chr1,185612642,185613220,NO,579
chr1,6205360,6205935,NO,576
chr1,90483969,90484543,NO,575
chr1,195068357,195068929,NO,573
chr1,172139316,172139888,NO,573
chr1,188572867,188573438,NO,572
chr1,52759870,52760440,NO,571
chr1,156103857,156104426,NO,570
chr1,188536729,188537297,NO,569
chr1,35947328,35947895,NO,568
chr1,87691160,87691727,NO,568
chr1,74045469,74046036,NO,568
chr1,122326651,122327217,NO,567
chr1,72128815,72129381,NO,567
chr1,91497745,91498309,NO,565
chr1,130466793,130467356,NO,564
chr1,43870897,43871460,NO,564
chr1,164079723,164080285,NO,563
chr1,59556000,59556560,NO,561
chr1,88277339,88277898,NO,560
chr1,168308758,168309317,NO,560
chr1,36382787,36383346,NO,560
chr1,7099396,7099954,NO,559
chr1,77276057,77276615,NO,559
chr1,140188584,140189142,NO,559
chr1,148815070,148815628,NO,559
chr1,130260588,130261145,NO,558
chr1,137555965,137556521,NO,557
chr1,157006424,157006980,NO,557
chr1,127426706,127427261,NO,556
chr1,196815161,196815715,NO,555
chr1,168773190,168773743,NO,554
chr1,140107246,140107798,NO,553
chr1,181447144,181447694,NO,551
chr1,194828467,194829016,NO,550
chr1,21004433,21004979,NO,547
chr1,194579378,194579924,NO,547
chr1,120355371,120355917,NO,547
chr1,155777523,155778069,NO,547
chr1,51610463,51611008,NO,546
chr1,151946818,151947362,NO,545
chr1,139895915,139896459,NO,545
chr1,59536527,59537070,NO,544
chr1,195426011,195426554,NO,544
chr1,107804700,107805243,NO,544
chr1,186386592,186387135,NO,544
chr1,133035843,133036385,NO,543
chr1,137599198,137599739,NO,542
chr1,186499472,186500012,NO,541
chr1,163480589,163481128,NO,540
chr1,45882924,45883463,NO,540
chr1,146750055,146750594,NO,540
chr1,146622414,146622952,NO,539
chr1,168045906,168046444,NO,539
chr1,66862408,66862946,NO,539
chr1,101996903,101997440,NO,538
chr1,82828308,82828845,NO,538
chr1,53785115,53785652,NO,538
chr1,183482853,183483390,NO,538
chr1,181756318,181756854,NO,537
chr1,101976249,101976784,NO,536
chr1,64385203,64385738,NO,536
chr1,133907159,133907693,NO,535
chr1,95532035,95532568,NO,534
chr1,130538706,130539238,NO,533
chr1,140478710,140479241,NO,532
chr1,74819601,74820131,NO,531
chr1,90452970,90453500,NO,531
chr1,154473169,154473699,NO,531
chr1,169271783,169272312,NO,530
chr1,136006900,136007428,NO,529
chr1,168937378,168937905,NO,528
chr1,169483946,169484473,NO,528
chr1,66888505,66889032,NO,528
chr1,88240794,88241321,NO,528
chr1,120307382,120307909,NO,528
chr1,178926649,178927175,NO,527
chr1,194758044,194758565,NO,522
chr1,72257365,72257885,NO,521
chr1,154751525,154752045,NO,521
chr1,31164631,31165150,NO,520
chr1,4759924,4760443,NO,520
chr1,179672200,179672718,NO,519
chr1,182765313,182765830,NO,518
chr1,93151260,93151777,NO,518
chr1,156641459,156641976,NO,518
chr1,31006994,31007510,NO,517
chr1,88467911,88468427,NO,517
chr1,193657334,193657849,NO,516
chr1,16151505,16152019,NO,515
chr1,64799479,64799991,NO,513
chr1,158351169,158351679,NO,511
chr1,129999308,129999813,NO,506
chr1,16607679,16608182,NO,504
chr1,132911903,132912403,NO,501
chr1,94350565,94351065,NO,501
chr1,163163579,163164079,NO,501
chr1,169251679,169252178,NO,500
chr1,57427312,57427811,NO,500
chr1,61031669,61032167,NO,499
chr1,88339484,88339982,NO,499
chr1,59176108,59176605,NO,498
chr1,120464187,120464682,NO,496
chr1,13648962,13649456,NO,495
chr1,171899375,171899869,NO,495
chr1,193923244,193923737,NO,494
chr1,64370608,64371101,NO,494
chr1,64164705,64165198,NO,494
chr1,52786686,52787177,NO,492
chr1,100450904,100451394,NO,491
chr1,89769561,89770051,NO,491
chr1,157411939,157412429,NO,491
chr1,193673370,193673860,NO,491
chr1,9759703,9760192,NO,490
chr1,55545201,55545690,NO,490
chr1,166191675,166192164,NO,490
chr1,130283015,130283504,NO,490
chr1,122132966,122133453,NO,488
chr1,55931546,55932033,NO,488
chr1,89797663,89798149,NO,487
chr1,134317178,134317662,NO,485
chr1,163198191,163198673,NO,483
chr1,33641503,33641983,NO,481
chr1,59970691,59971169,NO,479
chr1,140133788,140134264,NO,477
chr1,107639008,107639484,NO,477
chr1,87883813,87884286,NO,474
chr1,184874734,184875206,NO,473
chr1,59649700,59650171,NO,472
chr1,39582502,39582973,NO,472
chr1,80331626,80332095,NO,470
chr1,179055207,179055675,NO,469
chr1,130643939,130644407,NO,469
chr1,145987008,145987475,NO,468
chr1,65201367,65201834,NO,468
chr1,40351588,40352054,NO,467
chr1,144790658,144791121,NO,464
chr1,99667532,99667995,NO,464
chr1,20810258,20810720,NO,463
chr1,186469378,186469840,NO,463
chr1,16737296,16737758,NO,463
chr1,130409636,130410097,NO,462
chr1,140858733,140859191,NO,459
chr1,16560827,16561285,NO,459
chr1,39744226,39744683,NO,458
chr1,55266921,55267377,NO,457
chr1,153510085,153510541,NO,457
chr1,39903870,39904325,NO,456
chr1,87560584,87561037,NO,454
chr1,60616189,60616641,NO,453
chr1,92131212,92131663,NO,452
chr1,56865537,56865985,NO,449
chr1,183790771,183791218,NO,448
chr1,72367340,72367786,NO,447
chr1,153666295,153666740,NO,446
chr1,59521511,59521956,NO,446
chr1,95698383,95698828,NO,446
chr1,161185437,161185882,NO,446
chr1,64082447,64082891,NO,445
chr1,13301662,13302104,NO,443
chr1,87960713,87961154,NO,442
chr1,185877036,185877475,NO,440
chr1,140911706,140912144,NO,439
chr1,72275577,72276015,NO,439
chr1,136302041,136302476,NO,436
chr1,36007849,36008284,NO,436
chr1,58170873,58171308,NO,436
chr1,79773495,79773926,NO,432
chr1,58405563,58405994,NO,432
chr1,80492825,80493256,NO,432
chr1,183811720,183812151,NO,432
chr1,75555963,75556392,NO,430
chr1,13968683,13969107,NO,425
chr1,144561820,144562244,NO,425
chr1,36613405,36613829,NO,425
chr1,135674247,135674665,NO,419
chr1,155599670,155600087,NO,418
chr1,161943177,161943592,NO,416
chr1,172963925,172964339,NO,415
chr1,95021746,95022159,NO,414
chr1,64488966,64489379,NO,414
chr1,24743083,24743496,NO,414
chr1,195017995,195018408,NO,414
chr1,184018074,184018486,NO,413
chr1,193557656,193558067,NO,412
chr1,133834237,133834645,NO,409
chr1,40691419,40691826,NO,408
chr1,184469400,184469806,NO,407
chr1,174244099,174244503,NO,405
chr1,162284158,162284561,NO,404
chr1,30775318,30775720,NO,403
chr1,108827933,108828334,NO,402
chr1,155147509,155147909,NO,401
chr1,37272977,37273376,NO,400
chr1,87629266,87629664,NO,399
chr1,184449358,184449755,NO,398
chr1,137585300,137585697,NO,398
chr1,153419151,153419547,NO,397
chr1,58656237,58656631,NO,395
chr1,178863277,178863670,NO,394
chr1,89652263,89652651,NO,389
chr1,127405142,127405526,NO,385
chr1,129032385,129032768,NO,384
chr1,108304883,108305264,NO,382
chr1,43556992,43557373,NO,382
chr1,36287738,36288119,NO,382
chr1,88389388,88389767,NO,380
chr1,89438282,89438660,NO,379
chr1,182487023,182487399,NO,377
chr1,40396164,40396540,NO,377
chr1,181364935,181365310,NO,376
chr1,9537866,9538240,NO,375
chr1,122147740,122148111,NO,372
chr1,129940752,129941123,NO,372
chr1,24684957,24685326,NO,370
chr1,21068484,21068851,NO,368
chr1,40843328,40843695,NO,368
chr1,55361224,55361590,NO,367
chr1,97487649,97488012,NO,364
chr1,158332661,158333023,NO,363
chr1,99831509,99831866,NO,358
chr1,153953196,153953552,NO,357
chr1,173213377,173213732,NO,356
chr1,90031178,90031532,NO,355
chr1,173801821,173802174,NO,354
chr1,35816526,35816879,NO,354
chr1,14208689,14209042,NO,354
chr1,36330179,36330532,NO,354
chr1,165775852,165776204,NO,353
chr1,99873750,99874101,NO,352
chr1,79625213,79625563,NO,351
chr1,133407657,133408002,NO,346
chr1,182274900,182275244,NO,345
chr1,5096630,5096973,NO,344
chr1,156524890,156525233,NO,344
chr1,59727471,59727814,NO,344
chr1,158969146,158969487,NO,342
chr1,108048370,108048710,NO,341
chr1,179166990,179167327,NO,338
chr1,66947603,66947938,NO,336
chr1,33142992,33143327,NO,336
chr1,150716312,150716641,NO,330
chr1,182152220,182152539,NO,320
chr1,95262254,95262565,NO,312
chr1,58915708,58916017,NO,310
chr1,55220962,55221267,NO,306
chr1,63162529,63162823,NO,295
chr1,64931508,64931796,NO,289
chr10,41964820,41991115,NO,26296
chr10,92533258,92558369,NO,25112
chr10,44273420,44294464,NO,21045
chr10,9696159,9716443,NO,20285
chr10,87798945,87814875,NO,15931
chr10,126558151,126573908,NO,15758
chr10,20266956,20281192,NO,14237
chr10,83871458,83885515,NO,14058
chr10,44345395,44358833,NO,13439
chr10,92574123,92587361,NO,13239
chr10,79699045,79712228,NO,13184
chr10,117145746,117158852,NO,13107
chr10,57832814,57845767,NO,12954
chr10,96325904,96338849,NO,12946
chr10,117377775,117390513,NO,12739
chr10,62041048,62053375,NO,12328
chr10,82616653,82628970,NO,12318
chr10,80754555,80766758,NO,12204
chr10,88182051,88194207,NO,12157
chr10,59040600,59052706,NO,12107
chr10,38969717,38981617,NO,11901
chr10,128216315,128228141,NO,11827
chr10,95665317,95677136,NO,11820
chr10,93501395,93513178,NO,11784
chr10,93808313,93819933,NO,11621
chr10,19279442,19290943,NO,11502
chr10,12716870,12728362,NO,11493
chr10,79624421,79635842,NO,11422
chr10,92658889,92670294,NO,11406
chr10,77891922,77903152,NO,11231
chr10,77549141,77559773,NO,10633
chr10,110891784,110902372,NO,10589
chr10,68168049,68178554,NO,10506
chr10,60200528,60210975,NO,10448
chr10,82376580,82386948,NO,10369
chr10,115999229,116009445,NO,10217
chr10,53117946,53127680,NO,9735
chr10,90697399,90707119,NO,9721
chr10,40168265,40177836,NO,9572
chr10,74780838,74790388,NO,9551
chr10,83100176,83109658,NO,9483
chr10,41935941,41945304,NO,9364
chr10,41234773,41244111,NO,9339
chr10,16932688,16941896,NO,9209
chr10,36947509,36956605,NO,9097
chr10,12912841,12921933,NO,9093
chr10,98544147,98553142,NO,8996
chr10,96291318,96300298,NO,8981
chr10,5154487,5163363,NO,8877
chr10,7553146,7561892,NO,8747
chr10,21389999,21398720,NO,8722
chr10,95404169,95412407,NO,8239
chr10,95132466,95140687,NO,8222
chr10,93468060,93476252,NO,8193
chr10,66395407,66403395,NO,7989
chr10,119859146,119866604,NO,7459
chr10,26519245,26526565,NO,7321
chr10,107622051,107629185,NO,7135
chr10,95736441,95743284,NO,6844
chr10,14250522,14257364,NO,6843
chr10,120285578,120292404,NO,6827
chr10,116646574,116653358,NO,6785
chr10,84012543,84019312,NO,6770
chr10,70805818,70812585,NO,6768
chr10,98811873,98818580,NO,6708
chr10,12588468,12595130,NO,6663
chr10,116719231,116725803,NO,6573
chr10,20437210,20443773,NO,6564
chr10,77933508,77939885,NO,6378
chr10,117425160,117431428,NO,6269
chr10,66461405,66467562,NO,6158
chr10,127168425,127174499,NO,6075
chr10,85469042,85474947,NO,5906
chr10,62004160,62010060,NO,5901
chr10,61966613,61972511,NO,5899
chr10,62873338,62879218,NO,5881
chr10,26278997,26284758,NO,5762
chr10,96148508,96154257,NO,5750
chr10,121061893,121067612,NO,5720
chr10,127068617,127074073,NO,5457
chr10,31259161,31264389,NO,5229
chr10,13703476,13708677,NO,5202
chr10,19725245,19730373,NO,5129
chr10,114748271,114753385,NO,5115
chr10,82420830,82425916,NO,5087
chr10,74628477,74633551,NO,5075
chr10,44143841,44148901,NO,5061
chr10,94694285,94699256,NO,4972
chr10,21789917,21794814,NO,4898
chr10,13927382,13932247,NO,4866
chr10,67120089,67124828,NO,4740
chr10,76669411,76674142,NO,4732
chr10,82680204,82684668,NO,4465
chr10,84036385,84040828,NO,4444
chr10,99043558,99047888,NO,4331
chr10,17238070,17242360,NO,4291
chr10,87215973,87220251,NO,4279
chr10,87900370,87904518,NO,4149
chr10,67741401,67745502,NO,4102
chr10,87967164,87971157,NO,3994
chr10,121169689,121173620,NO,3932
chr10,41193498,41197400,NO,3903
chr10,62407734,62411629,NO,3896
chr10,12474602,12478488,NO,3887
chr10,56511845,56515625,NO,3781
chr10,98187672,98191438,NO,3767
chr10,23806986,23810747,NO,3762
chr10,20599270,20603022,NO,3753
chr10,26553204,26556917,NO,3714
chr10,66685625,66689234,NO,3610
chr10,110802139,110805608,NO,3470
chr10,110537378,110540782,NO,3405
chr10,20558338,20561668,NO,3331
chr10,80155170,80158361,NO,3192
chr10,19658932,19662119,NO,3188
chr10,12993592,12996665,NO,3074
chr10,126724916,126727755,NO,2840
chr10,51315027,51317673,NO,2647
chr10,51173794,51176272,NO,2479
chr10,58892033,58894460,NO,2428
chr10,117557970,117560374,NO,2405
chr10,59852158,59854415,NO,2258
chr10,37057780,37060032,NO,2253
chr10,82783547,82785684,NO,2138
chr10,51239719,51241788,NO,2070
chr10,44045365,44047299,NO,1935
chr10,122237280,122239206,NO,1927
chr10,5056549,5058474,NO,1926
chr10,93948479,93950231,NO,1753
chr10,3281842,3283572,NO,1731
chr10,92884703,92886339,NO,1637
chr10,61179086,61180680,NO,1595
chr10,20225084,20226657,NO,1574
chr10,52139154,52140700,NO,1547
chr10,17440509,17442038,NO,1530
chr10,124758456,124759974,NO,1519
chr10,93585279,93586770,NO,1492
chr10,110826020,110827445,NO,1426
chr10,13023494,13024915,NO,1422
chr10,117609195,117610483,NO,1289
chr10,82763619,82764892,NO,1274
chr10,99094838,99096034,NO,1197
chr10,24649633,24650783,NO,1151
chr10,33954387,33955526,NO,1140
chr10,38890735,38891870,NO,1136
chr10,110976910,110977994,NO,1085
chr10,44100462,44101517,NO,1056
chr10,68304347,68305388,NO,1042
chr10,19310760,19311795,NO,1036
chr10,10274641,10275664,NO,1024
chr10,3628451,3629474,NO,1024
chr10,43387432,43388433,NO,1002
chr10,74685043,74686037,NO,995
chr10,94537442,94538428,NO,987
chr10,16716395,16717380,NO,986
chr10,117907334,117908310,NO,977
chr10,33969110,33970077,NO,968
chr10,90671736,90672692,NO,957
chr10,66827655,66828606,NO,952
chr10,17417416,17418361,NO,946
chr10,107577334,107578277,NO,944
chr10,53607985,53608919,NO,935
chr10,60936732,60937665,NO,934
chr10,18890539,18891468,NO,930
chr10,17956704,17957631,NO,928
chr10,17403626,17404540,NO,915
chr10,19226018,19226932,NO,915
chr10,14194358,14195264,NO,907
chr10,40091922,40092821,NO,900
chr10,61949626,61950523,NO,898
chr10,97980865,97981761,NO,897
chr10,40036521,40037414,NO,894
chr10,44495595,44496480,NO,886
chr10,17295454,17296323,NO,870
chr10,87268328,87269193,NO,866
chr10,57814177,57815041,NO,865
chr10,20537857,20538716,NO,860
chr10,60168753,60169606,NO,854
chr10,19411477,19412325,NO,849
chr10,120111100,120111943,NO,844
chr10,66901772,66902615,NO,844
chr10,87783468,87784305,NO,838
chr10,95928408,95929238,NO,831
chr10,67840865,67841694,NO,830
chr10,17270201,17271020,NO,820
chr10,127962918,127963735,NO,818
chr10,120072789,120073599,NO,811
chr10,19824143,19824953,NO,811
chr10,3138562,3139365,NO,804
chr10,22922983,22923778,NO,796
chr10,67520410,67521204,NO,795
chr10,122158970,122159763,NO,794
chr10,114687275,114688068,NO,794
chr10,119577876,119578665,NO,790
chr10,77477980,77478768,NO,789
chr10,40196298,40197082,NO,785
chr10,40219084,40219866,NO,783
chr10,127373816,127374594,NO,779
chr10,25003981,25004759,NO,779
chr10,100734257,100735034,NO,778
chr10,17507597,17508373,NO,777
chr10,20386138,20386913,NO,776
chr10,40068100,40068874,NO,775
chr10,82276794,82277567,NO,774
chr10,30523496,30524265,NO,770
chr10,21711470,21712239,NO,770
chr10,121142495,121143260,NO,766
chr10,112272334,112273097,NO,764
chr10,121232962,121233724,NO,763
chr10,6482622,6483383,NO,762
chr10,25100747,25101507,NO,761
chr10,21666643,21667401,NO,759
chr10,95478289,95479047,NO,759
chr10,121187022,121187778,NO,757
chr10,85414490,85415244,NO,755
chr10,43882643,43883392,NO,750
chr10,79896414,79897161,NO,748
chr10,80226117,80226864,NO,748
chr10,88905578,88906322,NO,745
chr10,96090802,96091545,NO,744
chr10,70832030,70832771,NO,742
chr10,66488270,66489009,NO,740
chr10,66549956,66550695,NO,740
chr10,23570925,23571661,NO,737
chr10,24630931,24631667,NO,737
chr10,117255421,117256157,NO,737
chr10,6648577,6649310,NO,734
chr10,43422189,43422921,NO,733
chr10,13589109,13589841,NO,733
chr10,79340355,79341086,NO,732
chr10,93412412,93413141,NO,730
chr10,89061972,89062701,NO,730
chr10,21696126,21696854,NO,729
chr10,95279857,95280584,NO,728
chr10,83723786,83724512,NO,727
chr10,21547085,21547811,NO,727
chr10,53754573,53755298,NO,726
chr10,10144057,10144782,NO,726
chr10,42579739,42580463,NO,725
chr10,36861288,36862012,NO,725
chr10,20710126,20710849,NO,724
chr10,17067534,17068257,NO,724
chr10,5699287,5700007,NO,721
chr10,44214042,44214761,NO,720
chr10,56317814,56318532,NO,719
chr10,111109336,111110052,NO,717
chr10,98243514,98244229,NO,716
chr10,124807236,124807951,NO,716
chr10,94880267,94880981,NO,715
chr10,116509108,116509822,NO,715
chr10,16797195,16797909,NO,715
chr10,33987061,33987775,NO,715
chr10,80450802,80451515,NO,714
chr10,62710019,62710732,NO,714
chr10,30269734,30270447,NO,714
chr10,98261197,98261908,NO,712
chr10,98674042,98674751,NO,710
chr10,39679710,39680419,NO,710
chr10,95897548,95898255,NO,708
chr10,124708352,124709059,NO,708
chr10,94742076,94742781,NO,706
chr10,16356638,16357342,NO,705
chr10,6604977,6605680,NO,704
chr10,6547321,6548023,NO,703
chr10,74953274,74953976,NO,703
chr10,39043860,39044561,NO,702
chr10,21566668,21567369,NO,702
chr10,119656910,119657609,NO,700
chr10,110602617,110603314,NO,698
chr10,8077828,8078525,NO,698
chr10,16754519,16755215,NO,697
chr10,109423025,109423721,NO,697
chr10,94654328,94655022,NO,695
chr10,95964656,95965348,NO,693
chr10,62789689,62790380,NO,692
chr10,89203690,89204378,NO,689
chr10,80425130,80425817,NO,688
chr10,116363422,116364108,NO,687
chr10,121022860,121023545,NO,686
chr10,12455470,12456150,NO,681
chr10,20875986,20876665,NO,680
chr10,66952358,66953037,NO,680
chr10,17127596,17128273,NO,678
chr10,94823790,94824467,NO,678
chr10,26836796,26837471,NO,676
chr10,110258729,110259404,NO,676
chr10,118418218,118418891,NO,674
chr10,98305302,98305974,NO,673
chr10,84616659,84617329,NO,671
chr10,24589191,24589858,NO,668
chr10,110510753,110511419,NO,667
chr10,114820581,114821246,NO,666
chr10,39995553,39996216,NO,664
chr10,79677843,79678503,NO,661
chr10,82406257,82406914,NO,658
chr10,13655172,13655828,NO,657
chr10,5733559,5734215,NO,657
chr10,92865512,92866164,NO,653
chr10,95242388,95243040,NO,653
chr10,84646360,84647012,NO,653
chr10,44308983,44309635,NO,653
chr10,26715514,26716165,NO,652
chr10,96200294,96200945,NO,652
chr10,67654634,67655280,NO,647
chr10,9627233,9627878,NO,646
chr10,66648213,66648857,NO,645
chr10,99064957,99065601,NO,645
chr10,59027041,59027682,NO,642
chr10,25115291,25115928,NO,638
chr10,94472851,94473487,NO,637
chr10,117121721,117122357,NO,637
chr10,77517272,77517907,NO,636
chr10,118173985,118174617,NO,633
chr10,94068073,94068703,NO,631
chr10,79095523,79096153,NO,631
chr10,110327693,110328323,NO,631
chr10,20504902,20505530,NO,629
chr10,92779367,92779995,NO,629
chr10,83606700,83607327,NO,628
chr10,80477649,80478274,NO,626
chr10,122127564,122128188,NO,625
chr10,97161523,97162147,NO,625
chr10,30490255,30490879,NO,625
chr10,77826727,77827350,NO,624
chr10,87388987,87389610,NO,624
chr10,79053440,79054062,NO,623
chr10,94100755,94101377,NO,623
chr10,39461609,39462229,NO,621
chr10,44061638,44062257,NO,620
chr10,66276929,66277545,NO,617
chr10,122051720,122052334,NO,615
chr10,89217980,89218592,NO,613
chr10,20309828,20310440,NO,613
chr10,53837303,53837914,NO,612
chr10,20859430,20860040,NO,611
chr10,39739306,39739916,NO,611
chr10,88921369,88921978,NO,610
chr10,115618142,115618750,NO,609
chr10,87239667,87240274,NO,608
chr10,94613544,94614151,NO,608
chr10,80084690,80085294,NO,605
chr10,62486885,62487489,NO,605
chr10,77425340,77425941,NO,602
chr10,19887282,19887882,NO,601
chr10,89143182,89143782,NO,601
chr10,13511902,13512501,NO,600
chr10,90608857,90609455,NO,599
chr10,75016805,75017403,NO,599
chr10,24669821,24670417,NO,597
chr10,95463548,95464143,NO,596
chr10,122089413,122090007,NO,595
chr10,13775103,13775696,NO,594
chr10,57211731,57212323,NO,593
chr10,57796167,57796758,NO,592
chr10,68674086,68674677,NO,592
chr10,42135624,42136215,NO,592
chr10,56147015,56147605,NO,591
chr10,95537923,95538512,NO,590
chr10,128133362,128133951,NO,590
chr10,86289515,86290104,NO,590
chr10,94500658,94501247,NO,590
chr10,117313241,117313829,NO,589
chr10,93056708,93057296,NO,589
chr10,79128559,79129147,NO,589
chr10,94971243,94971830,NO,588
chr10,93029730,93030316,NO,587
chr10,122181842,122182427,NO,586
chr10,13821665,13822250,NO,586
chr10,16994982,16995566,NO,585
chr10,95556346,95556930,NO,585
chr10,95879090,95879673,NO,584
chr10,3160246,3160829,NO,584
chr10,94848354,94848936,NO,583
chr10,40022241,40022823,NO,583
chr10,62771732,62772312,NO,581
chr10,17332897,17333476,NO,580
chr10,127735298,127735876,NO,579
chr10,40601929,40602506,NO,578
chr10,86348984,86349560,NO,577
chr10,21015199,21015775,NO,577
chr10,126631330,126631906,NO,577
chr10,3592761,3593336,NO,576
chr10,92697390,92697965,NO,576
chr10,38928343,38928916,NO,574
chr10,51136287,51136860,NO,574
chr10,20635309,20635881,NO,573
chr10,95836859,95837426,NO,568
chr10,80821396,80821962,NO,567
chr10,111576639,111577203,NO,565
chr10,117201442,117202006,NO,565
chr10,79316596,79317159,NO,564
chr10,29080825,29081388,NO,564
chr10,41835288,41835850,NO,563
chr10,13906233,13906795,NO,563
chr10,121509335,121509896,NO,562
chr10,68198225,68198786,NO,562
chr10,115942364,115942922,NO,559
chr10,119760708,119761266,NO,559
chr10,19777895,19778452,NO,558
chr10,6409155,6409710,NO,556
chr10,127810191,127810746,NO,556
chr10,10867661,10868216,NO,556
chr10,16434181,16434736,NO,556
chr10,8497664,8498219,NO,556
chr10,115568186,115568741,NO,556
chr10,42682424,42682978,NO,555
chr10,126342594,126343148,NO,555
chr10,68703122,68703673,NO,552
chr10,93124843,93125394,NO,552
chr10,53335508,53336058,NO,551
chr10,84588231,84588781,NO,551
chr10,41608102,41608651,NO,550
chr10,42479378,42479927,NO,550
chr10,66510531,66511078,NO,548
chr10,6373743,6374289,NO,547
chr10,98764683,98765226,NO,544
chr10,19246007,19246550,NO,544
chr10,68648489,68649031,NO,543
chr10,61443067,61443607,NO,541
chr10,80023312,80023850,NO,539
chr10,80288992,80289530,NO,539
chr10,126749764,126750301,NO,538
chr10,23885446,23885983,NO,538
chr10,94422719,94423255,NO,537
chr10,98854432,98854968,NO,537
chr10,39844800,39845336,NO,537
chr10,15025893,15026428,NO,536
chr10,92607800,92608335,NO,536
chr10,92907079,92907614,NO,536
chr10,127986048,127986582,NO,535
chr10,96075709,96076237,NO,529
chr10,118146676,118147204,NO,529
chr10,102195006,102195533,NO,528
chr10,93840933,93841460,NO,528
chr10,107385063,107385589,NO,527
chr10,17638822,17639348,NO,527
chr10,77611874,77612399,NO,526
chr10,66981407,66981932,NO,526
chr10,20786808,20787332,NO,525
chr10,94784802,94785323,NO,522
chr10,12547041,12547562,NO,522
chr10,119600498,119601019,NO,522
chr10,58852382,58852902,NO,521
chr10,80600096,80600616,NO,521
chr10,13141092,13141612,NO,521
chr10,116849535,116850055,NO,521
chr10,96213569,96214088,NO,520
chr10,95761183,95761702,NO,520
chr10,37026833,37027351,NO,519
chr10,67763624,67764140,NO,517
chr10,115756171,115756686,NO,516
chr10,13280005,13280519,NO,515
chr10,92622718,92623230,NO,513
chr10,31285159,31285671,NO,513
chr10,77494808,77495319,NO,512
chr10,53371362,53371872,NO,511
chr10,67935401,67935911,NO,511
chr10,20491818,20492326,NO,509
chr10,112366141,112366648,NO,508
chr10,38853373,38853880,NO,508
chr10,43715979,43716484,NO,506
chr10,74735803,74736307,NO,505
chr10,24700287,24700791,NO,505
chr10,98732974,98733476,NO,503
chr10,120055900,120056402,NO,503
chr10,44567235,44567736,NO,502
chr10,86167179,86167679,NO,501
chr10,118248867,118249367,NO,501
chr10,90544503,90545003,NO,501
chr10,75888400,75888898,NO,499
chr10,93605131,93605629,NO,499
chr10,82563518,82564015,NO,498
chr10,116343814,116344310,NO,497
chr10,11021767,11022263,NO,497
chr10,83976728,83977224,NO,497
chr10,87102600,87103095,NO,496
chr10,5137907,5138400,NO,494
chr10,26487902,26488395,NO,494
chr10,43731142,43731630,NO,489
chr10,7072071,7072558,NO,488
chr10,74508636,74509123,NO,488
chr10,53102449,53102935,NO,487
chr10,19796862,19797347,NO,486
chr10,69687228,69687713,NO,486
chr10,126365707,126366192,NO,486
chr10,67361538,67362022,NO,485
chr10,26264641,26265123,NO,483
chr10,43310760,43311240,NO,481
chr10,98092460,98092939,NO,480
chr10,111012977,111013456,NO,480
chr10,6225382,6225861,NO,480
chr10,28239652,28240130,NO,479
chr10,121040483,121040959,NO,477
chr10,78560203,78560676,NO,474
chr10,43991512,43991983,NO,472
chr10,41698560,41699031,NO,472
chr10,116451474,116451945,NO,472
chr10,129755848,129756316,NO,469
chr10,122381904,122382371,NO,468
chr10,80126340,80126805,NO,466
chr10,20671793,20672256,NO,464
chr10,10979896,10980358,NO,463
chr10,23851118,23851579,NO,462
chr10,4521310,4521771,NO,462
chr10,39860650,39861110,NO,461
chr10,52834800,52835259,NO,460
chr10,79533767,79534223,NO,457
chr10,39978234,39978689,NO,456
chr10,20735047,20735502,NO,456
chr10,82109905,82110358,NO,454
chr10,60837908,60838357,NO,450
chr10,80504230,80504679,NO,450
chr10,88041257,88041706,NO,450
chr10,33670927,33671375,NO,449
chr10,80870300,80870746,NO,447
chr10,10062027,10062473,NO,447
chr10,60242227,60242673,NO,447
chr10,72117975,72118419,NO,445
chr10,67612736,67613180,NO,445
chr10,128258446,128258887,NO,442
chr10,18906806,18907246,NO,441
chr10,40296115,40296548,NO,434
chr10,121008575,121009008,NO,434
chr10,62113078,62113510,NO,433
chr10,92638009,92638441,NO,433
chr10,67264871,67265300,NO,430
chr10,80957311,80957738,NO,428
chr10,3298257,3298683,NO,427
chr10,115634333,115634759,NO,427
chr10,79265110,79265536,NO,427
chr10,20373079,20373503,NO,425
chr10,84240734,84241158,NO,425
chr10,126601603,126602026,NO,424
chr10,8512108,8512529,NO,422
chr10,84728925,84729344,NO,420
chr10,122331623,122332039,NO,417
chr10,19559614,19560029,NO,416
chr10,59672134,59672545,NO,412
chr10,57910102,57910510,NO,409
chr10,67460726,67461133,NO,408
chr10,21096507,21096914,NO,408
chr10,30510066,30510469,NO,404
chr10,3363206,3363608,NO,403
chr10,6280399,6280801,NO,403
chr10,98146417,98146813,NO,397
chr10,98590623,98591017,NO,395
chr10,127849721,127850115,NO,395
chr10,44185150,44185542,NO,393
chr10,37224377,37224768,NO,392
chr10,31312557,31312948,NO,392
chr10,122619478,122619866,NO,389
chr10,80139974,80140361,NO,388
